"year","array","site","lat","long","n_weeks","deer_present","predator_detections","n_young","n_female","n_male","PC1","PC2","disturbance_index","linear_index","polygonal_index","roads","wells","well_gas","well_oil","well_bitumen","inactive_well","seismic","seismic_3D","harvest","pipeline","winter_year","mean_snow","mean_min_temp","winter_year_lag2","mean_snow_lag2","winter_year_lag3","mean_snow_lag3","mean_snow_temporal","mean_min_temp_temporal","mean_snow_spatial","mean_min_temp_spatial","snow_anomaly","temp_anomaly","predator_index"
2024,"LU16","LU16_62",57.52477,-111.37714,16,4,5,0,1,2,-1.40111653193734,0.726576134373515,0.300889937864202,0.015931039215765,0.284958898648437,0.00649640688147617,0,0,0,0,0,0.00729812994945583,0,0.225667530812439,0,2023,14.1262910798122,-10.4370422535211,2022,10.1400471698113,2021,29.2365094339623,16.2434159842778,-9.26000327546675,23.6086063201496,-12.5649567795403,-9.4823152403374,2.12791452601922,0.3125
2024,"LU16","LU16_63",57.52407,-111.1943,16,1,5,0,1,0,-1.91161078710913,0.170367630375599,0.0625208133453072,0.0566092707306459,0.00591154261466125,0,0,0,0,0,0.00591154261466125,0,0,0,0.0487672298759098,2023,13.7289671361502,-10.421220657277,2022,9.94377358490566,2021,28.5807547169811,16.2434159842778,-9.26000327546675,23.2165892685528,-12.5443007172531,-9.48762213240259,2.1230800599761,0.3125
2024,"LU16","LU16_67",57.51599,-111.18156,16,0,9,0,0,0,-1.96212739534389,0.0625003399852176,0.0651199945185869,0.0569746049471717,0.00814538957141514,0,0,0,0,0,0.00814538957141514,0,0,0,0.0505367914708844,2023,13.6011737089202,-10.3974178403756,2022,9.88566037735849,2021,28.4219811320755,16.2434159842778,-9.26000327546675,23.0652951315997,-12.514588162826,-9.46412142267952,2.11717032245037,0.5625
2024,"LU16","LU16_68",57.53948,-111.26984,16,0,2,0,0,0,-1.93623674483541,-0.00221213776700258,0.102347646205084,0.0511958048509917,0.051151841354092,0.00638047833621031,0,0,0,0,0.00132970875149454,0,0,0,0.0425638396924369,2023,14.7619718309859,-10.5296244131455,2022,10.6875471698113,2021,30.495141509434,16.2434159842778,-9.26000327546675,24.2775440582848,-12.7068668560127,-9.51557222729885,2.17724244286712,0.125
2024,"LU16","LU16_69",57.53521,-111.30865,16,0,24,0,0,0,-1.80662983563714,0.0398962536721938,0.323405604337041,0.0523350438205818,0.27107056051646,0.0051218677788181,0,0,0,0,0.0017698370786454,0.00438847192788646,0,0.23386481101436,0.0336192781593886,2023,14.1744131455399,-10.4568075117371,2022,10.1757075471698,2021,29.2993396226415,16.2434159842778,-9.26000327546675,23.6627399895213,-12.5936057797281,-9.48832684398141,2.13679826799099,1.5
2024,"LU16","LU16_70",57.53098,-111.23334,16,1,8,0,1,0,-2.04920279594609,-0.0210164328936439,0.0394010624936555,0.0372283310446075,0.00217273144904802,5.01475417883237e-06,0,0,0,0,0.00217273144904802,0,0,0,0.0347291262087953,2023,14.6398591549296,-10.5173708920188,2022,10.6258018867925,2021,30.6475943396226,16.2434159842778,-9.26000327546675,24.2328908123532,-12.6898182509166,-9.59303165742359,2.17244735889779,0.5
2024,"LU16","LU16_71",57.54227,-111.24512,16,1,0,0,0,1,-1.9286403089421,-0.000947637317141703,0.106471657917679,0.0478781415652773,0.0585935163524021,0.0080025665874284,0,0,0,0,0.00251474625352064,0,0,0,0.0353924106605347,2023,14.5646478873239,-10.5435211267606,2022,10.6695754716981,2021,30.4524056603774,16.2434159842778,-9.26000327546675,24.4708407172813,-12.7212351024849,-9.9061928299574,2.17771397572431,0
2024,"LU16","LU16_72",57.55765,-111.47166,16,1,3,0,0,0,-1.56535933499045,-0.204971874894361,0.293196621438127,0.0705449655460938,0.222651655892033,0.0364273032622322,0,0,0,0,0.00110478499739098,0.0080361936297295,0,0.174246182983866,0.0242360641256416,2023,13.3249295774648,-10.40220657277,2022,9.66452830188679,2021,27.6322641509434,16.2434159842778,-9.26000327546675,22.8187852857378,-12.475627830224,-9.49385570827298,2.07342125745403,0.1875
2024,"LU16","LU16_73",57.55149,-111.40896,16,0,5,0,0,0,-1.9610205047294,-0.00633763503642293,0.729478522308418,0.0740845868744899,0.655393935433928,0.0335921272227822,0,0,0,0,0,0.000564073983429817,0,0.601742903199334,0.0399283856682779,2023,14.4029577464789,-10.4874178403756,2022,10.3728301886792,2021,29.4097641509434,16.2434159842778,-9.26000327546675,23.8064350840205,-12.6238542702976,-9.4034773375416,2.13643642992196,0.3125
2024,"LU16","LU16_74",57.54376,-111.40054,16,1,10,0,1,0,-1.87049659444024,0.137777995922897,0.517511509976278,0.0624043153073908,0.455107194668887,0.0213649755545536,0,0,0,0,0.00124984441453483,0.00568553816481624,0,0.412441323604659,0.035353801588021,2023,14.4074178403756,-10.477323943662,2022,10.2437735849057,2021,29.5504245283019,16.2434159842778,-9.26000327546675,23.8665115561472,-12.6156775213345,-9.45909371577163,2.13835357767256,0.625
2024,"LU16","LU16_75",57.53541,-111.37523,16,2,0,0,2,0,-1.16316435874485,0.903132406358116,0.535808632781026,0.0606307067754953,0.475177926005531,0.0382154372388182,0,0,0,0,0.000979626796037168,0.00509599096932594,0,0.25771302172781,0.0162354184538323,2023,14.2583568075117,-10.4589201877934,2022,10.1918867924528,2021,29.3708018867925,16.2434159842778,-9.26000327546675,23.7307788727929,-12.5930273721213,-9.47242206528116,2.1341071843279,0
2024,"LU16","LU16_77",57.54812,-111.30955,16,0,4,0,0,0,-1.9950461645406,-0.0120015362056484,0.263810498484204,0.0243991832574783,0.239411315226725,0.00355552922963186,0,0,0,0,0.000789338607123472,0,0,0.214736933927174,0.019218426453072,2023,14.5116901408451,-10.5173708920188,2022,10.5378773584906,2021,29.9377830188679,16.2434159842778,-9.26000327546675,24.0783147563434,-12.6780443433037,-9.56662461549829,2.16067345128491,0.25
2024,"LU16","LU16_80",57.53865,-111.32841,16,0,2,0,0,0,-1.95799347651868,-0.00583375682459431,0.233858479254452,0.0564535966787797,0.177404882575673,0.00984551002340379,0,0,0,0,0.00104919513596186,0.00529115990649835,0,0.136129062207935,0.0409754860828969,2023,14.4435680751174,-10.4869953051643,2022,10.3085377358491,2021,29.7262735849057,16.2434159842778,-9.26000327546675,23.9284394988751,-12.6368620599624,-9.48487142375769,2.14986675479812,0.125
2024,"LU16","LU16_81",57.53815,-111.29247,16,0,2,0,0,0,-1.94727752409281,-0.00404998258447548,0.182772827912043,0.0509657818493606,0.131807046062682,0.00617711230873159,0,0,0,0,0.00135329276177012,0.000205772223586109,0,0.0855010048136986,0.0419485421598307,2023,14.3074178403756,-10.4732394366197,2022,10.2520283018868,2021,29.5769811320755,16.2434159842778,-9.26000327546675,23.7923920840039,-12.619763834648,-9.48497424362836,2.14652439802824,0.125
2024,"LU16","LU16_83",57.55526,-111.43022,16,0,8,0,0,0,-1.84067018478374,-0.0232022309676782,0.492640848246112,0.0714264191373761,0.421214429108736,0.0312348487331158,0,0,0,0,0.0010348174332541,0.00264043132423125,0,0.333206046527981,0.0374570127993133,2023,14.2701877934272,-10.4719248826291,2022,10.1475,2021,29.2216037735849,16.2434159842778,-9.26000327546675,23.687148724672,-12.598334634963,-9.41696093124476,2.1264097523339,0.5
2024,"LU16","LU16_84",57.55958,-111.41671,16,2,6,0,0,2,-1.96878576674277,-0.00763023823180287,0.448807834292838,0.0635195331862962,0.385288301106542,0.0280155446610144,0,0,0,0,0,0.00212450873395254,0,0.318528865219806,0.0333794797913293,2023,14.3776525821596,-10.4898122065728,2022,10.3270754716981,2021,29.2566509433962,16.2434159842778,-9.26000327546675,23.7390050581127,-12.6193065419552,-9.36135247595305,2.12949433538247,0.375
2024,"LU16","LU16_85",57.55818,-111.39724,16,5,7,0,2,3,-1.99423927744318,-0.0118672220204163,0.483429042086522,0.0422818069327653,0.441147235153757,0.0181904314780669,0,0,0,0,0,0.00377459118027751,0,0.410140820688023,0.0203167842744209,2023,14.4029577464789,-10.4874178403756,2022,10.3728301886792,2021,29.4097641509434,16.2434159842778,-9.26000327546675,23.8064350840205,-12.6238542702976,-9.4034773375416,2.13643642992196,0.4375
2024,"LU16","LU16_88",57.54219,-111.34637,16,0,5,0,0,0,-1.7960763363646,0.047451784968814,0.286671364428725,0.0658453230234758,0.220826041405249,0.014636730603633,0,0,0,0,0.00104919513596187,0.00604108897280418,0,0.143225240288899,0.044826062781058,2023,14.3914084507042,-10.4787323943662,2022,10.2818867924528,2021,29.6309433962264,16.2434159842778,-9.26000327546675,23.8767653223147,-12.6243930372602,-9.48535687161046,2.145660642894,0.3125
2022,"LU21","LU21_06",56.51966,-111.67988,2,0,2,0,0,0,0.407258891985667,-0.702813085461171,0.008362844,0.008362844,0,0,0,0,0,0,0,0.008362844,0,0,0,2021,41.0630660377359,-12.9152830188679,2020,31.891327014218,2019,28.7676525821596,38.0779451513822,-12.7932833479596,27.5292880634319,-11.7349356348802,13.533777974304,-1.1803473839877,1
2023,"LU21","LU21_06",56.51966,-111.67988,17,3,13,0,0,1,0.407258891985667,-0.702813085461171,0.008362844,0.008362844,0,0,0,0,0,0,0,0.008362844,0,0,0,2022,14.5398113207547,-11.9356132075472,2021,41.0630660377359,2020,31.891327014218,13.6092764370338,-11.9164168494954,27.1566631429542,-11.9653221535347,-12.6168518221995,0.0297089459875775,0.764705882352941
2022,"LU21","LU21_09",56.58638,-112.06113,1,0,4,0,0,0,-0.565129610679193,-0.355005775945548,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.4780188679245,-12.901179245283,2020,30.854691943128,2019,31.573896713615,38.0779451513822,-12.7932833479596,28.8954107809477,-11.8270737596954,11.5826080869769,-1.07410548558763,4
2023,"LU21","LU21_09",56.58638,-112.06113,16,8,39,2,3,3,-0.565129610679193,-0.355005775945548,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.5574528301887,-12.001179245283,2021,40.4780188679245,2020,30.854691943128,13.6092764370338,-11.9164168494954,28.4281540386643,-12.0421830978282,-13.8707012084757,0.0410038525452237,2.4375
2023,"LU21","LU21_10",56.59103,-111.9936,16,11,2,1,7,1,0.565228437433078,0.365730570085282,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,11.8352358490566,-11.1262735849057,2021,31.7999056603774,2020,23.7364928909953,13.6092764370338,-11.9164168494954,21.9995289581402,-11.203840936465,-10.1642931090836,0.0775673515593542,0.125
2022,"LU21","LU21_10",56.59103,-111.9936,1,0,0,0,0,0,0.565228437433078,0.365730570085282,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,31.7999056603774,-12.0976886792453,2020,23.7364928909953,2019,24.816338028169,38.0779451513822,-12.7932833479596,22.3275250162499,-10.9940004441112,9.4723806441275,-1.10368823513405,0
2023,"LU21","LU21_100",56.53842,-111.90392,16,1,46,0,1,0,-1.43439310029552,-0.3221470735128,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,13.1188679245283,-11.9612735849057,2021,41.1469811320755,2020,31.4635545023697,13.6092764370338,-11.9164168494954,27.5951810991273,-11.9857360002105,-14.476313174599,0.0244624153048605,2.875
2022,"LU21","LU21_100",56.53842,-111.90392,2,1,2,0,1,0,-1.43439310029552,-0.3221470735128,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.1469811320755,-12.8950943396226,2020,31.4635545023697,2019,29.8804225352113,38.0779451513822,-12.7932833479596,28.1680497000985,-11.7631575650484,12.978931431977,-1.13193677457427,1
2022,"LU21","LU21_105",56.55542,-111.68693,2,0,0,0,0,0,0.294760506631515,-1.17286306008712,0.006910962,0.004365022,0.00254594,0,0,0,0,0,0.00254594,0.002267945,0,0,0,2021,40.8501886792453,-12.9452830188679,2020,31.6943601895735,2019,29.061220657277,38.0779451513822,-12.7932833479596,27.4764385678501,-11.7903229342072,13.3737501113952,-1.1549600846607,0
2023,"LU21","LU21_105",56.55542,-111.68693,17,1,0,0,1,0,0.294760506631515,-1.17286306008712,0.006910962,0.004365022,0.00254594,0,0,0,0,0,0.00254594,0.002267945,0,0,0,2022,15.3619811320755,-11.994858490566,2021,40.8501886792453,2020,31.6943601895735,13.6092764370338,-11.9164168494954,27.1889276763145,-12.0204743889621,-11.8269465442391,0.0256158983960191,0
2022,"LU21","LU21_106",56.56523,-112.03402,1,0,0,0,0,0,-0.151710832328453,-1.02500339990224,0.002766235,0.002766235,0,0,0,0,0,0,0,0,0,0,0,2021,40.2699528301887,-12.8075943396226,2020,30.485971563981,2019,29.9792018779343,38.0779451513822,-12.7932833479596,28.0581480298143,-11.7146413140082,12.2118048003744,-1.09295302561442,0
2023,"LU21","LU21_106",56.56523,-112.03402,16,6,26,1,3,4,-0.151710832328453,-1.02500339990224,0.002766235,0.002766235,0,0,0,0,0,0,0,0,0,0,0,2022,14.4771226415094,-11.8850471698113,2021,40.2699528301887,2020,30.485971563981,13.6092764370338,-11.9164168494954,27.6175322050775,-11.9307040742173,-13.140409563568,0.0456569044059592,1.625
2023,"LU21","LU21_107",56.56608,-111.93458,16,5,17,2,1,1,-1.3754095253745,0.212111417621286,0.007629572,0.007629572,0,0,0,0,0,0,0,0.00500572,0,0,0,2022,14.7387735849057,-11.9860849056604,2021,41.0815566037736,2020,31.6068246445498,13.6092764370338,-11.9164168494954,27.9690232826455,-12.0159324502098,-13.2302496977399,0.0298475445493782,1.0625
2022,"LU21","LU21_107",56.56608,-111.93458,1,0,0,0,0,0,-1.3754095253745,0.212111417621286,0.007629572,0.007629572,0,0,0,0,0,0,0,0.00500572,0,0,0,2021,41.0815566037736,-12.9046698113208,2020,31.6068246445498,2019,30.839765258216,38.0779451513822,-12.7932833479596,28.390415184658,-11.7944701860588,12.6911414191156,-1.11019962526194,0
2023,"LU21","LU21_109",56.56289,-111.90173,16,1,1,0,1,0,-1.67017642164005,-0.302914439584762,0.005750031,0.003203701,0.00254633,0,0,0,0,0,0.00254633,0,0,0,0,2022,14.5059905660377,-11.9460377358491,2021,40.34,2020,30.7718957345972,13.6092764370338,-11.9164168494954,27.4961087778081,-11.9755508958193,-12.9901182117704,0.0295131599702287,0.0625
2022,"LU21","LU21_109",56.56289,-111.90173,2,0,0,0,0,0,-1.67017642164005,-0.302914439584762,0.005750031,0.003203701,0.00254633,0,0,0,0,0,0.00254633,0,0,0,0,2021,40.34,-12.8679716981132,2020,30.7718957345972,2019,29.9770892018779,38.0779451513822,-12.7932833479596,27.9136521023638,-11.7540502395086,12.4263478976362,-1.11392145860457,0
2022,"LU21","LU21_114",56.55014,-111.73336,2,0,0,0,0,0,0.608500602231215,-0.611552925020982,0.007373664,0.007373664,0,0,0,0,0,0,0,0.003190584,0,0,0,2021,40.8387735849057,-12.9286320754717,2020,31.3894312796209,2019,29.0893896713615,38.0779451513822,-12.7932833479596,27.4148454720748,-11.7775723959707,13.4239281128309,-1.15105967950103,0
2023,"LU21","LU21_114",56.55014,-111.73336,17,2,6,0,1,1,0.608500602231215,-0.611552925020982,0.007373664,0.007373664,0,0,0,0,0,0,0,0.003190584,0,0,0,2022,14.6140094339623,-11.9800471698113,2021,40.8387735849057,2020,31.3894312796209,13.6092764370338,-11.9164168494954,27.0597298124222,-12.0059505637768,-12.4457203784599,0.025903393965498,0.352941176470588
2022,"LU21","LU21_116",56.55144,-111.63883,2,1,2,0,1,0,2.66261855300729,-0.551574887420931,0.001913214,0.001913214,0,0,0,0,0,0,0,0,0,0,0,2021,39.8098113207547,-12.8572169811321,2020,30.2919431279621,2019,28.3091549295775,38.0779451513822,-12.7932833479596,26.4592833835952,-11.6855857988062,13.3505279371595,-1.1716311823259,1
2023,"LU21","LU21_116",56.55144,-111.63883,17,6,9,2,1,1,2.66261855300729,-0.551574887420931,0.001913214,0.001913214,0,0,0,0,0,0,0,0,0,0,0,2022,15.1667452830189,-11.8764150943396,2021,39.8098113207547,2020,30.2919431279621,13.6092764370338,-11.9164168494954,26.2131104195675,-11.9152129499348,-11.0463651365486,0.0387978555951705,0.529411764705882
2023,"LU21","LU21_119",56.57495,-112.000478,17,5,4,0,4,1,-1.33667908214968,0.278374274055037,0.003020318,0.003020318,0,0,0,0,0,0,0,0,0,0,0,2022,14.7625,-12.0296226415094,2021,41.0486320754717,2020,31.1002369668246,13.6092764370338,-11.9164168494954,28.3056553295123,-12.0631382278998,-13.5431553295123,0.0335155863903687,0.235294117647059
2022,"LU21","LU21_119",56.57495,-112.000478,1,0,0,0,0,0,-1.33667908214968,0.278374274055037,0.003020318,0.003020318,0,0,0,0,0,0,0,0,0,0,0,2021,41.0486320754717,-12.9358490566038,2020,31.1002369668246,2019,30.8362910798122,38.0779451513822,-12.7932833479596,28.7625770111171,-11.8448712101271,12.2860550643546,-1.0909778464767,0
2023,"LU21","LU21_122",56.57432,-112.17445,16,6,1,2,2,3,-1.63718214484368,0.267648640662241,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.591320754717,-11.9595283018868,2021,41.2477358490566,2020,31.123317535545,13.6092764370338,-11.9164168494954,28.7450815488832,-12.0116592992252,-14.1537607941662,0.0521309973383861,0.0625
2022,"LU21","LU21_122",56.57432,-112.17445,1,0,0,0,0,0,-1.63718214484368,0.267648640662241,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.2477358490566,-12.8631132075472,2020,31.123317535545,2019,31.2399530516432,38.0779451513822,-12.7932833479596,29.2574454751509,-11.8014717071202,11.9902903739057,-1.06164150042694,0
2023,"LU21","LU21_126",56.6229,-112.17958,16,0,2,0,0,0,-1.97870148236601,-0.0298887297798635,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.4392924528302,-12.1345754716981,2021,40.7991037735849,2020,31.6176303317536,13.6092764370338,-11.9164168494954,29.8017556722983,-12.1781669209052,-15.3624632194681,0.0435914492071134,0.125
2022,"LU21","LU21_126",56.6229,-112.17958,1,0,1,0,0,0,-1.97870148236601,-0.0298887297798635,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.7991037735849,-13.0008490566038,2020,31.6176303317536,2019,34.4902816901408,38.0779451513822,-12.7932833479596,30.3647393289552,-11.9682076484034,10.4343644446297,-1.03264140820034,1
2022,"LU21","LU21_14",56.61864,-112.09007,1,1,1,0,1,0,-1.12249610916908,0.269886841182659,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.5566509433962,-12.9831132075472,2020,31.3054976303318,2019,33.2368544600939,38.0779451513822,-12.7932833479596,29.6832227356481,-11.927329483078,10.8734282077481,-1.05578372446914,1
2023,"LU21","LU21_14",56.61864,-112.09007,16,7,7,0,3,3,-1.12249610916908,0.269886841182659,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.5546226415094,-12.1030660377358,2021,40.5566509433962,2020,31.3054976303318,13.6092764370338,-11.9164168494954,29.1721278242702,-12.1415732159153,-14.6175051827608,0.0385071781794579,0.4375
2022,"LU21","LU21_153",56.55046,-111.78557,2,0,0,0,0,0,-1.72953848553451,-0.349573671717967,0.060243453,0.056984138,0.003259315,0,0,0,0,0,0,0.004494619,0,0,0.032299972,2021,41.1025,-12.9192452830189,2020,31.4709478672986,2019,29.4902816901408,38.0779451513822,-12.7932833479596,27.6403878686588,-11.7711787087734,13.4621121313412,-1.14806657424542,0
2023,"LU21","LU21_153",56.55046,-111.78557,17,0,0,0,0,0,-1.72953848553451,-0.349573671717967,0.060243453,0.056984138,0.003259315,0,0,0,0,0,0,0.004494619,0,0,0.032299972,2022,14.6403301886792,-11.974858490566,2021,41.1025,2020,31.4709478672986,13.6092764370338,-11.9164168494954,27.2745237330159,-11.9982401080439,-12.6341935443366,0.0233816174778134,0
2023,"LU21","LU21_16",56.62522,-111.97281,16,1,13,0,1,0,-1.52969797578712,-0.302852752198494,0.003830122,0.002525731,0.001304391,0,0,0,0,0,0.001304391,0.002525731,0,0,0,2022,14.5043396226415,-12.1559905660377,2021,40.2964150943396,2020,31.4072985781991,13.6092764370338,-11.9164168494954,28.8728239196369,-12.1783067103217,-14.3684842969954,0.0223161442839999,0.8125
2022,"LU21","LU21_16",56.62522,-111.97281,1,0,8,0,0,0,-1.52969797578712,-0.302852752198494,0.003830122,0.002525731,0.001304391,0,0,0,0,0,0.001304391,0.002525731,0,0,0,2021,40.2964150943396,-13.0311320754717,2020,31.4072985781991,2019,32.9089201877934,38.0779451513822,-12.7932833479596,29.3952591139934,-11.9593626255731,10.9011559803462,-1.07176944989859,8
2023,"LU21","LU21_164",56.61886,-111.93586,16,7,30,3,2,2,-1.48025694559945,0.255682906099843,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.6309433962264,-12.1459433962264,2021,40.2367452830189,2020,31.5036966824645,13.6092764370338,-11.9164168494954,28.7691804774708,-12.1635813834745,-14.1382370812444,0.0176379872481132,1.875
2022,"LU21","LU21_164",56.61886,-111.93586,1,1,4,0,1,0,-1.48025694559945,0.255682906099843,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.2367452830189,-13.025141509434,2020,31.5036966824645,2019,32.8441314553991,38.0779451513822,-12.7932833479596,29.2640242916423,-11.9427380444236,10.9727209913766,-1.08240346501032,4
2022,"LU21","LU21_21",56.5663,-112.1497,1,0,1,0,0,0,-2.02198601614028,-0.0817901216488429,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.7772169811321,-12.8916037735849,2020,31.7798104265403,2019,31.2342253521127,38.0779451513822,-12.7932833479596,29.3251995079989,-11.820775704877,12.4520174731332,-1.07082806870788,1
2023,"LU21","LU21_21",56.5663,-112.1497,16,9,3,1,6,1,-2.02198601614028,-0.0817901216488429,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.8881603773585,-11.9849056603774,2021,41.7772169811321,2020,31.7798104265403,13.6092764370338,-11.9164168494954,28.8354035883989,-12.0329544951717,-13.9472432110404,0.048048834794324,0.1875
2022,"LU21","LU21_23",56.59241,-112.20293,1,0,0,0,0,0,-1.91986039153628,0.160529293378502,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.3446698113208,-12.9114622641509,2020,31.2718957345972,2019,32.2657276995305,38.0779451513822,-12.7932833479596,29.7239423008042,-11.8635462163833,11.6207275105166,-1.04791604776761,0
2023,"LU21","LU21_23",56.59241,-112.20293,16,1,2,0,1,0,-1.91986039153628,0.160529293378502,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.6430188679245,-12.0217924528302,2021,41.3446698113208,2020,31.2718957345972,13.6092764370338,-11.9164168494954,29.2036362909313,-12.0726891068882,-14.5606174230068,0.0508966540579756,0.125
2023,"LU21","LU21_27",56.62148,-112.14841,16,0,2,0,0,0,-1.50961033858445,0.262287094693778,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.4273113207547,-12.1272169811321,2021,40.7634433962264,2020,31.535308056872,13.6092764370338,-11.9164168494954,29.5285641455163,-12.1679144623785,-15.1012528247616,0.0406974812463989,0.125
2022,"LU21","LU21_27",56.62148,-112.14841,1,0,0,0,0,0,-1.50961033858445,0.262287094693778,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.7634433962264,-12.9978301886792,2020,31.535308056872,2019,33.8080281690141,38.0779451513822,-12.7932833479596,30.0765934620674,-11.9559694273887,10.686849934159,-1.04186076129058,0
2023,"LU21","LU21_32",56.63876,-112.16299,16,0,0,0,0,0,-1.7211099871142,0.294856446634867,0.000488749,0.000488749,0,0,0,0,0,0,0,0.000488749,0,0,0,2022,14.4347169811321,-12.1954245283019,2021,40.8057547169811,2020,31.7455924170616,13.6092764370338,-11.9164168494954,30.0268297569908,-12.2348697030723,-15.5921127758588,0.0394451747704512,0
2022,"LU21","LU21_32",56.63876,-112.16299,1,0,0,0,0,0,-1.7211099871142,0.294856446634867,0.000488749,0.000488749,0,0,0,0,0,0,0,0.000488749,0,0,0,2021,40.8057547169811,-13.0528773584906,2020,31.7455924170616,2019,34.9756807511737,38.0779451513822,-12.7932833479596,30.6175874535418,-12.0240436576057,10.1881672634394,-1.02883370088485,0
2022,"LU21","LU21_36",56.64851,-111.94768,1,1,4,0,0,1,-1.89167304144408,-0.0435709605246811,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.4295754716981,-13.1222169811321,2020,31.9925592417062,2019,34.790234741784,38.0779451513822,-12.7932833479596,30.1771997813392,-12.054510084987,10.2523756903589,-1.06770689614507,4
2023,"LU21","LU21_36",56.64851,-111.94768,16,9,12,4,2,5,-1.89167304144408,-0.0435709605246811,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,15.1356132075472,-12.2646226415094,2021,40.4295754716981,2020,31.9925592417062,13.6092764370338,-11.9164168494954,29.6641505338819,-12.2753613964004,-14.5285373263347,0.010738754890939,0.75
2022,"LU21","LU21_41",56.66848,-111.90783,1,0,0,0,0,0,-1.57776539239302,-0.00431797451572652,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,40.4620283018868,-13.1916509433962,2020,32.0110900473934,2019,34.7421126760563,38.0779451513822,-12.7932833479596,30.2635058685351,-12.124667239357,10.1985224333517,-1.06698370403922,0
2023,"LU21","LU21_41",56.66848,-111.90783,16,0,1,0,0,0,-1.57776539239302,-0.00431797451572652,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,15.1133018867925,-12.3467452830189,2021,40.4620283018868,2020,32.0110900473934,13.6092764370338,-11.9164168494954,29.7183002782179,-12.3478156581718,-14.6049983914254,0.0010703751529153,0.0625
2023,"LU21","LU21_52",56.53988,-111.93567,16,4,30,0,1,3,-1.38486443807785,-0.221360772610792,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,13.0734433962264,-11.9391981132075,2021,41.0130188679245,2020,31.3182938388626,13.6092764370338,-11.9164168494954,27.5922132542845,-11.9670019075811,-14.5187698580581,0.0278037943735772,1.875
2022,"LU21","LU21_52",56.53988,-111.93567,1,0,0,0,0,0,-1.38486443807785,-0.221360772610792,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.0130188679245,-12.8754245283019,2020,31.3182938388626,2019,29.4502816901408,38.0779451513822,-12.7932833479596,28.1800735003808,-11.7460888908875,12.8329453675437,-1.12933563741441,0
2023,"LU21","LU21_56",56.55825,-112.187,16,7,1,2,1,3,-1.39859630834579,-0.210966854830197,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.7240094339623,-11.9191037735849,2021,41.5403773584906,2020,30.7037440758294,13.6092764370338,-11.9164168494954,28.4656849991693,-11.9727056187504,-13.7416755652071,0.0536018451654918,0.0625
2022,"LU21","LU21_56",56.55825,-112.187,1,0,0,0,0,0,-1.39859630834579,-0.210966854830197,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.5403773584906,-12.8294811320755,2020,30.7037440758294,2019,30.678779342723,38.0779451513822,-12.7932833479596,28.972559088186,-11.762991959436,12.5678182703046,-1.06648917263945,0
2023,"LU21","LU21_57",56.56273,-112.14105,16,4,0,1,2,0,-1.23219451334169,-0.358055860987076,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,14.8881603773585,-11.9849056603774,2021,41.7772169811321,2020,31.7798104265403,13.6092764370338,-11.9164168494954,28.8354035883989,-12.0329544951717,-13.9472432110404,0.048048834794324,0
2022,"LU21","LU21_57",56.56273,-112.14105,1,0,1,0,0,0,-1.23219451334169,-0.358055860987076,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,41.7772169811321,-12.8916037735849,2020,31.7798104265403,2019,31.2342253521127,38.0779451513822,-12.7932833479596,29.3251995079989,-11.820775704877,12.4520174731332,-1.07082806870788,1
2022,"LU21","LU21_59",56.56464,-111.58273,2,0,0,0,0,0,3.19330007522668,-0.431003196500366,0.008395046,0.003752747,0.004642299,0,0,0,0,0,0.004642299,0.00295456,0,0,0,2021,38.174858490566,-12.7917452830189,2020,29.2315165876777,2019,27.5923004694836,38.0779451513822,-12.7932833479596,25.4870463736628,-11.6120679369015,12.6878121169033,-1.17967734611736,0
